loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,total_acc,total_pymnt,application_type
20000,19820.50536, 36 months,20.17%,745.01,G,< 1 year,RENT,240000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,12,27376.68611,Individual
14100,13975.87289, 36 months,11.48%,464.86,B,7 years,MORTGAGE,39480,Verified,Does not meet the credit policy. Status:Fully Paid,other,WA,17,16734.75363,Individual
5500,5500, 36 months,14.61%,189.62,D,1 year,RENT,46000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,24,6047.481987,Individual
5000,5000, 36 months,14.96%,173.23,D,10+ years,MORTGAGE,45000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,52,6161.464016,Individual
7500,7500, 36 months,14.61%,258.57,D,7 years,MORTGAGE,77000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,8,9308.213254,Individual
5000,4892.425415, 36 months,13.22%,169.01,C,1 year,OTHER,80000,Verified,Does not meet the credit policy. Status:Fully Paid,major_purchase,DC,21,6084.060497,Individual
20000,19083.81209, 36 months,18.09%,723.91,F,4 years,RENT,72209,Verified,Does not meet the credit policy. Status:Charged Off,small_business,PA,32,16084.29,Individual
6000,6000, 36 months,13.92%,204.83,C,< 1 year,RENT,21000,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,CT,5,6776.850977,Individual
7000,6900, 36 months,13.92%,238.96,C,2 years,RENT,30000,Not Verified,Does not meet the credit policy. Status:Charged Off,major_purchase,CA,5,778.64,Individual
1200,1200, 36 months,13.22%,40.57,C,1 year,RENT,23772,Not Verified,Does not meet the credit policy. Status:Fully Paid,car,AZ,12,1421.652686,Individual
3500,3500, 36 months,14.26%,120.08,C,2 years,RENT,84996,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,24,4322.449747,Individual
20000,20000, 36 months,11.83%,662.68,B,10+ years,MORTGAGE,123269,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,VA,22,22808.93411,Individual
3000,3000, 36 months,12.87%,100.9,C,< 1 year,RENT,15200,Not Verified,Does not meet the credit policy. Status:Charged Off,educational,PA,15,1571.33,Individual
11000,9867.82, 36 months,14.61%,379.23,D,< 1 year,RENT,25000,Verified,Does not meet the credit policy. Status:Charged Off,other,NY,13,9967.91,Individual
15000,14825, 36 months,13.92%,512.06,C,1 year,RENT,160000,Source Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CO,45,15762.35162,Individual
15000,14994.37649, 36 months,18.09%,542.93,F,4 years,RENT,78000,Not Verified,Does not meet the credit policy. Status:Fully Paid,small_business,OH,15,19196.61645,Individual
18200,18200, 36 months,20.52%,681.19,G,1 year,MORTGAGE,450000,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,TX,20,24523.15344,Individual
5000,5000, 36 months,13.57%,169.85,C,< 1 year,MORTGAGE,41004,Not Verified,Does not meet the credit policy. Status:Fully Paid,wedding,MO,12,5269.733888,Individual
3500,3475, 36 months,15.31%,121.86,D,10+ years,MORTGAGE,104004,Not Verified,Does not meet the credit policy. Status:Fully Paid,medical,NJ,31,4386.870761,Individual
6000,5975, 36 months,17.39%,215.09,E,3 years,RENT,203004,Verified,Does not meet the credit policy. Status:Charged Off,other,MI,24,745.27,Individual
8000,8000, 36 months,18.43%,290.96,F,7 years,MORTGAGE,100000,Verified,Does not meet the credit policy. Status:Fully Paid,other,CA,38,8697.788132,Individual
20000,19875, 36 months,18.43%,727.4,F,4 years,RENT,127500,Verified,Does not meet the credit policy. Status:Fully Paid,house,GA,25,22011.59595,Individual
15000,15000, 36 months,13.92%,512.06,C,4 years,RENT,72385.51,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,18,17286.25148,Individual
12000,11975, 36 months,13.92%,409.65,C,4 years,MORTGAGE,36500,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,35,14863.41527,Individual
18000,17875, 36 months,14.96%,623.61,D,7 years,MORTGAGE,300000,Verified,Does not meet the credit policy. Status:Fully Paid,small_business,MD,43,21224.55212,Individual
1200,1200, 36 months,15.65%,41.99,D,< 1 year,MORTGAGE,39996,Not Verified,Does not meet the credit policy. Status:Charged Off,other,PA,17,839.8,Individual
2800,2775, 36 months,14.96%,97.01,D,10+ years,OWN,16464,Not Verified,Does not meet the credit policy. Status:Charged Off,other,VT,14,220.22,Individual
5000,4904.893453, 36 months,13.92%,170.69,C,2 years,RENT,35000,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,CA,9,6163.50524,Individual
5000,4975, 36 months,17.74%,180.11,E,1 year,RENT,57996,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,PA,28,6483.820859,Individual
20000,13512.64879, 36 months,14.96%,692.9,D,5 years,RENT,75000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CT,9,24979.56754,Individual
4575,4575, 36 months,15.65%,160.07,D,2 years,OTHER,70000,Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,MS,31,5762.119464,Individual
3000,2963.529705, 36 months,11.14%,98.42,B,< 1 year,MORTGAGE,40800,Verified,Does not meet the credit policy. Status:Fully Paid,wedding,WV,12,3529.622972,Individual
20000,13975.18811, 36 months,13.92%,682.74,C,< 1 year,MORTGAGE,95000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,23,25191.21326,Individual
3500,3500, 36 months,15.31%,121.86,D,4 years,RENT,69996,Not Verified,Does not meet the credit policy. Status:Fully Paid,car,CO,31,4392.780914,Individual
5000,4905.371329, 36 months,14.61%,172.38,D,7 years,RENT,29800,Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,TX,38,6205.475505,Individual
20000,16903.22077, 36 months,14.61%,689.51,D,9 years,MORTGAGE,150000,Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,OH,30,24856.97352,Individual
12300,11914.35446, 36 months,11.14%,403.49,B,10+ years,MORTGAGE,85000,Not Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,26,14526.02704,Individual
12000,11925, 36 months,16.70%,426.02,E,4 years,RENT,78000,Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,20,13630.06418,Individual
6000,6000, 36 months,14.61%,206.86,D,10+ years,RENT,55000,Not Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,NY,26,7089.252403,Individual
6000,5780.147445, 36 months,12.87%,201.8,C,3 years,MORTGAGE,87000,Verified,Does not meet the credit policy. Status:Fully Paid,wedding,NJ,23,7262.635544,Individual
15000,14592.92855, 36 months,11.83%,497.01,B,8 years,MORTGAGE,189996,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NY,44,17582.27608,Individual
12000,11830.35142, 36 months,13.22%,405.61,C,2 years,MORTGAGE,54000,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,TX,19,14602.11195,Individual
5000,4849.388264, 36 months,14.26%,171.53,C,2 years,RENT,38293,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,WA,6,6175.023981,Individual
20000,19122.32842, 36 months,17.39%,716.95,E,1 year,RENT,131000,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,SC,50,25811.39427,Individual
20000,19418.21499, 36 months,12.53%,669.33,B,10+ years,MORTGAGE,62000,Verified,Does not meet the credit policy. Status:Fully Paid,major_purchase,UT,13,24096.22094,Individual
20000,13925, 36 months,12.53%,669.33,B,8 years,OWN,48500,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,KS,11,20413.37,Individual
5400,4950, 36 months,12.18%,179.82,B,6 years,RENT,65520,Not Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,26,1438.56,Individual
10000,9725, 36 months,12.87%,336.34,C,1 year,MORTGAGE,50000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,18,11471.20801,Individual
9000,8975, 36 months,15.65%,314.88,D,2 years,OWN,36996,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NY,9,5400.94,Individual
10000,9875, 36 months,15.31%,348.16,D,6 years,MORTGAGE,42000,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,FL,24,8667.88,Individual
20000,19679.55816, 36 months,12.53%,669.33,B,3 years,MORTGAGE,89100,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,37,24096.25389,Individual
3375,3375, 36 months,17.04%,120.41,E,< 1 year,RENT,25000,Not Verified,Does not meet the credit policy. Status:Fully Paid,educational,PA,17,4334.295488,Individual
10000,9700, 36 months,14.26%,343.06,C,1 year,MORTGAGE,105000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NY,36,10235.58,Individual
7500,7475, 36 months,16.00%,263.68,D,5 years,MORTGAGE,94000,Not Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,FL,29,9492.478595,Individual
18825,15754.15214, 36 months,19.13%,691.27,F,2 years,MORTGAGE,118000,Not Verified,Does not meet the credit policy. Status:Charged Off,small_business,CA,17,6799.64,Individual
10000,9750, 36 months,11.83%,331.34,B,< 1 year,RENT,79000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MO,51,11929.38817,Individual
7200,6850, 36 months,13.57%,244.58,C,3 years,RENT,37902,Source Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,24,8820.206885,Individual
9500,9375, 36 months,11.83%,314.78,B,10+ years,MORTGAGE,55000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,36,9594.15,Individual
1000,1000, 36 months,17.39%,35.85,E,3 years,RENT,25000,Source Verified,Does not meet the credit policy. Status:Fully Paid,educational,CT,4,1290.472449,Individual
4500,4450, 36 months,19.82%,166.83,G,8 years,MORTGAGE,51996,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,36,6005.82944,Individual
20000,15431.02079, 36 months,12.87%,672.67,C,4 years,MORTGAGE,110000,Verified,Does not meet the credit policy. Status:Charged Off,credit_card,CA,21,19060.77,Individual
14075,10930.33339, 36 months,13.22%,475.75,C,10+ years,MORTGAGE,104569,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MD,26,16964.20498,Individual
2000,2000, 36 months,8.59%,63.23,A,5 years,RENT,23000,Not Verified,Does not meet the credit policy. Status:Fully Paid,educational,PA,21,2080.731474,Individual
15000,13455.09907, 36 months,13.92%,512.06,C,1 year,RENT,84000,Verified,Does not meet the credit policy. Status:Fully Paid,wedding,CA,27,18433.86886,Individual
5000,4700, 36 months,12.18%,166.5,B,9 years,MORTGAGE,150000,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,GA,25,2997,Individual
13850,12621.58757, 36 months,12.87%,465.82,C,2 years,MORTGAGE,42452,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,17,16769.52082,Individual
1500,1500, 36 months,20.17%,55.88,G,< 1 year,RENT,39000,Verified,Does not meet the credit policy. Status:Fully Paid,other,NY,10,1826.095434,Individual
12675,11650, 36 months,11.48%,417.88,B,3 years,OTHER,41600,Source Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,IL,26,9793.36,Individual
3800,3750, 36 months,14.96%,131.66,D,1 year,OWN,27000,Verified,Does not meet the credit policy. Status:Fully Paid,car,MA,5,4739.348659,Individual
3250,3250, 36 months,14.42%,111.75,D,4 years,MORTGAGE,64900,Source Verified,Does not meet the credit policy. Status:Fully Paid,educational,PA,21,4039.012511,Individual
10500,10375, 36 months,11.89%,348.23,B,8 years,MORTGAGE,63745,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,26,12465.32033,Individual
9600,8950, 36 months,12.21%,319.83,B,10+ years,MORTGAGE,97000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MD,41,9977.099087,Individual
2800,2800, 36 months,9.63%,89.87,A,8 years,MORTGAGE,39000,Not Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,FL,36,1168.31,Individual
24250,24075.40463, 36 months,20.11%,902.54,G,4 years,RENT,150000,Verified,Does not meet the credit policy. Status:Charged Off,small_business,NY,10,20358.97,Individual
25000,16764.18096, 36 months,15.68%,875.04,E,9 years,MORTGAGE,151000,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,31,19073.28,Individual
10400,10350, 36 months,16.32%,367.26,E,2 years,RENT,66000,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NJ,11,13221.32788,Individual
5000,5000, 36 months,15.05%,173.46,D,< 1 year,MORTGAGE,108000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,34,6244.388299,Individual
4000,3950, 36 months,17.26%,143.14,F,5 years,OWN,30000,Source Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,IL,13,5065.067821,Individual
5000,4975, 36 months,11.26%,164.32,B,1 year,OWN,16090.39,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,WV,15,5906.266985,Individual
12000,11050, 36 months,12.21%,399.78,B,10+ years,OWN,50000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NY,36,14039.93524,Individual
10750,10000.77, 36 months,13.47%,364.67,C,< 1 year,RENT,28000,Source Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MI,15,1897.77,Individual
3200,3125, 36 months,13.79%,109.05,C,< 1 year,RENT,57000,Not Verified,Does not meet the credit policy. Status:Fully Paid,moving,NY,7,3925.425362,Individual
7600,7600, 36 months,11.26%,249.77,B,7 years,MORTGAGE,92500,Verified,Does not meet the credit policy. Status:Fully Paid,educational,GA,21,8327.83141,Individual
10000,9900, 36 months,12.84%,336.18,C,6 years,MORTGAGE,207000,Verified,Does not meet the credit policy. Status:Fully Paid,major_purchase,NY,51,11587.57364,Individual
7000,6975, 36 months,17.90%,252.7,F,< 1 year,RENT,20800,Not Verified,Does not meet the credit policy. Status:Fully Paid,small_business,NJ,13,7352.015456,Individual
19000,8575, 36 months,16.32%,670.96,E,< 1 year,OTHER,95000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,38,19758.35482,Individual
25000,17371.06503, 36 months,16.00%,878.94,E,10+ years,MORTGAGE,245000,Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,NJ,52,27729.87706,Individual
3000,3000, 36 months,14.42%,103.15,D,1 year,RENT,12000,Not Verified,Does not meet the credit policy. Status:Fully Paid,car,OH,14,3235.094392,Individual
16000,5900, 36 months,13.79%,545.21,C,1 year,MORTGAGE,113050,Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,AZ,38,18633.49316,Individual
4500,4475, 36 months,13.79%,153.34,C,1 year,MORTGAGE,59012,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MD,34,5520.225141,Individual
15000,15000, 36 months,19.79%,555.86,G,2 years,MORTGAGE,420000,Verified,Does not meet the credit policy. Status:Fully Paid,small_business,SC,58,17719.53517,Individual
18000,15706.36468, 36 months,17.58%,646.96,F,5 years,RENT,48000,Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,21,23290.24711,Individual
5000,4970.952718, 36 months,14.11%,171.15,D,5 years,MORTGAGE,35000,Not Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,TX,9,6159.157372,Individual
9600,8602.325436, 36 months,15.05%,333.04,D,4 years,MORTGAGE,80000,Not Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,FL,29,11989.26044,Individual
5000,5000, 36 months,12.53%,167.34,C,1 year,RENT,50000,Not Verified,Does not meet the credit policy. Status:Charged Off,home_improvement,MI,23,2342.76,Individual
15000,14222.62477, 36 months,14.11%,513.44,D,5 years,MORTGAGE,205752,Verified,Does not meet the credit policy. Status:Charged Off,other,VA,45,6449.22,Individual
25000,14926.66668, 36 months,15.05%,867.29,D,6 years,MORTGAGE,93000,Verified,Does not meet the credit policy. Status:Charged Off,home_improvement,DE,25,2601.87,Individual
8000,7608.787474, 36 months,14.42%,275.07,D,< 1 year,MORTGAGE,35000,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,OH,17,4960.34,Individual
9200,9116.62, 36 months,15.37%,320.59,D,1 year,MORTGAGE,106000,Source Verified,Does not meet the credit policy. Status:Fully Paid,home_improvement,OH,15,10826.3594,Individual
10000,9950, 36 months,14.42%,343.83,D,1 year,RENT,39000,Not Verified,Does not meet the credit policy. Status:Fully Paid,credit_card,FL,8,10573.68461,Individual
10000,9950, 36 months,17.58%,359.42,F,1 year,MORTGAGE,105000,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NV,20,2875.36,Individual
12000,11619.70585, 36 months,16.32%,423.77,E,< 1 year,RENT,45000,Not Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,PA,8,10787.85,Individual
7200,7175, 36 months,15.05%,249.78,D,1 year,MORTGAGE,39000,Source Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,14,9007.226847,Individual
1500,1500, 36 months,14.11%,51.35,D,5 years,RENT,35004,Not Verified,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,KS,11,1614.941911,Individual
